,Time(s),Count,From silence set(%),From signal(%)
1520,0.0955,4,0.0,0.0
1521,0.166375,4,0.0,0.0
1522,0.1158125,4,0.0,0.0
1523,0.09625,4,0.0,0.0
1524,0.1211875,4,0.0,0.0
1525,0.0838125,4,0.0,0.0
1526,0.113375,4,0.0,0.0
1527,0.076875,4,0.0,0.0
1528,0.0925625,4,0.0,0.0
1529,0.1021875,4,0.0,0.0
1530,0.1675,4,0.0,0.0
1531,0.089875,4,0.0,0.0
1532,0.104625,4,0.0,0.0
1533,0.077875,4,0.0,0.0
1534,0.0823125,4,0.0,0.0
1535,0.08675000000000001,4,0.0,0.0
1536,0.1223125,4,0.0,0.0
1537,0.0840625,4,0.0,0.0
1538,0.077125,4,0.0,0.0
1539,0.09775,4,0.0,0.0
1540,0.06625,4,0.0,0.0
1541,0.0924375,4,0.0,0.0
1542,0.16693750000000002,4,0.0,0.0
1543,0.28925,4,0.0,0.0
1544,0.09418750000000001,4,0.0,0.0
1545,0.116875,4,0.0,0.0
1546,0.2806875,4,0.0,0.0
1547,0.1061875,4,0.0,0.0
1548,0.1024375,4,0.0,0.0
1549,0.095875,4,0.0,0.0
1550,0.092125,4,0.0,0.0
1551,0.186,4,0.0,0.0
1552,0.062875,4,0.0,0.0
1553,0.081375,4,0.0,0.0
1554,0.0800625,4,0.0,0.0
1555,0.168125,4,0.0,0.0
1556,0.098875,4,0.0,0.0
1557,0.0808125,4,0.0,0.0
1558,0.1591875,4,0.0,0.0
1559,0.157,4,0.0,0.0
1560,0.104375,4,0.0,0.0
1561,0.1774375,4,0.0,0.0
1562,0.1155,4,0.0,0.0
1563,0.0816875,4,0.0,0.0
1564,0.088,4,0.0,0.0
1565,0.12775,4,0.0,0.0
1566,0.1220625,4,0.0,0.0
1567,0.092625,4,0.0,0.0
1568,0.08700000000000001,3,0.0,0.0
1569,0.0980625,3,0.0,0.0
1570,0.0909375,3,0.0,0.0
1571,0.1758125,3,0.0,0.0
1572,0.19768750000000002,3,0.0,0.0
1573,0.090625,3,0.0,0.0
1574,0.1271875,3,0.0,0.0
1575,0.136625,3,0.0,0.0
1576,0.1340625,3,0.0,0.0
1577,0.0914375,3,0.0,0.0
1578,0.1625625,3,0.0,0.0
1579,0.2160625,3,0.0,0.0
1580,0.096,3,0.0,0.0
1581,0.2985625,3,0.0,0.0
1582,0.0915625,3,0.0,0.0
1583,0.099375,3,0.0,0.0
1584,0.132375,3,0.0,0.0
1585,0.1028125,3,0.0,0.0
1586,0.2686875,3,0.0,0.0
1587,0.1043125,3,0.0,0.0
1588,0.1008125,3,0.0,0.0
1589,0.08875,3,0.0,0.0
1590,0.147875,3,0.0,0.0
1591,0.111875,3,0.0,0.0
1592,0.074375,3,0.0,0.0
1593,0.0920625,3,0.0,0.0
1594,0.328,3,0.0,0.0
1595,0.1691875,3,0.0,0.0
1596,0.101125,3,0.0,0.0
1597,0.140375,3,0.0,0.0
1598,0.0885625,3,0.0,0.0
1599,0.0734375,3,0.0,0.0
1600,0.1146875,3,0.0,0.0
1601,0.174875,3,0.0,0.0
1602,0.131375,3,0.0,0.0
1603,0.425875,3,0.0,0.0
1604,0.1955,3,0.0,0.0
1605,0.1025625,3,0.0,0.0
1606,0.095125,3,0.0,0.0
1607,0.1458125,3,0.0,0.0
1608,0.28150000000000003,3,0.0,0.0
1609,0.0878125,3,0.0,0.0
1610,0.2925625,3,0.0,0.0
1611,0.1326875,3,0.0,0.0
1612,0.137125,3,0.0,0.0
1613,0.146625,3,0.0,0.0
1614,0.09481250000000001,3,0.0,0.0
1615,0.1085,3,0.0,0.0
1616,0.07818750000000001,3,0.0,0.0
1617,0.096125,3,0.0,0.0
1618,0.1236875,3,0.0,0.0
1619,0.17875,3,0.0,0.0
1620,0.092,3,0.0,0.0
1621,0.1736875,3,0.0,0.0
1622,0.15962500000000002,3,0.0,0.0
1623,0.15775,3,0.0,0.0
1624,0.1190625,3,0.0,0.0
1625,0.1239375,3,0.0,0.0
1626,0.239125,3,0.0,0.0
1627,0.1235,3,0.0,0.0
1628,0.08762500000000001,3,0.0,0.0
1629,0.14475,3,0.0,0.0
1630,0.1254375,3,0.0,0.0
1631,0.1543125,3,0.0,0.0
1632,0.08712500000000001,3,0.0,0.0
1633,0.11193750000000001,3,0.0,0.0
1634,0.1080625,3,0.0,0.0
1635,0.353875,3,0.0,0.0
1636,0.08325,3,0.0,0.0
1637,0.10250000000000001,3,0.0,0.0
1638,0.0905,3,0.0,0.0
1639,0.0876875,3,0.0,0.0
1640,0.1491875,3,0.0,0.0
1641,0.128625,3,0.0,0.0
1642,0.0741875,3,0.0,0.0
1643,0.136375,3,0.0,0.0
1644,0.09468750000000001,3,0.0,0.0
1645,0.15275,3,0.0,0.0
1646,0.1471875,3,0.0,0.0
1647,0.153,3,0.0,0.0
1648,0.2554375,3,0.0,0.0
1649,0.23068750000000002,3,0.0,0.0
1650,0.1501875,3,0.0,0.0
1651,0.16,3,0.0,0.0
1652,0.0965,3,0.0,0.0
1653,0.1430625,3,0.0,0.0
1654,0.10025,3,0.0,0.0
1655,0.0918125,3,0.0,0.0
1656,0.0911875,3,0.0,0.0
1657,0.10262500000000001,3,0.0,0.0
1658,0.165625,3,0.0,0.0
1659,0.11425,3,0.0,0.0
1660,0.1379375,3,0.0,0.0
1661,0.10325000000000001,3,0.0,0.0
1662,0.1530625,3,0.0,0.0
1663,0.167,3,0.0,0.0
1664,0.1130625,3,0.0,0.0
1665,0.1060625,3,0.0,0.0
1666,0.1068125,3,0.0,0.0
1667,0.163625,3,0.0,0.0
1668,0.1055,3,0.0,0.0
1669,0.2535,3,0.0,0.0
1670,0.134,3,0.0,0.0
1671,0.1248125,3,0.0,0.0
1672,0.091625,3,0.0,0.0
1673,0.132125,3,0.0,0.0
1674,0.0889375,3,0.0,0.0
1675,0.168875,3,0.0,0.0
1676,0.1985625,3,0.0,0.0
1677,0.0858125,3,0.0,0.0
1678,0.155625,3,0.0,0.0
1679,0.1403125,3,0.0,0.0
1680,0.08975,3,0.0,0.0
1681,0.121,3,0.0,0.0
1682,0.1250625,3,0.0,0.0
1683,0.209625,3,0.0,0.0
1684,0.1446875,3,0.0,0.0
1685,0.25675,3,0.0,0.0
1686,0.1849375,3,0.0,0.0
1687,0.143875,3,0.0,0.0
1688,0.1034375,3,0.0,0.0
1689,0.1571875,3,0.0,0.0
1690,0.095375,3,0.0,0.0
1691,0.10993750000000001,3,0.0,0.0
1692,0.1300625,3,0.0,0.0
1693,0.11,3,0.0,0.0
1694,0.0773125,3,0.0,0.0
1695,0.098125,3,0.0,0.0
1696,0.1083125,3,0.0,0.0
1697,0.1765625,3,0.0,0.0
1698,0.082,3,0.0,0.0
1699,0.1148125,3,0.0,0.0
1700,0.1165,3,0.0,0.0
1701,0.17075,3,0.0,0.0
1702,0.1935,3,0.0,0.0
1703,0.140875,3,0.0,0.0
1704,0.09025,3,0.0,0.0
1705,0.0945,3,0.0,0.0
1706,0.2494375,3,0.0,0.0
1707,0.10312500000000001,3,0.0,0.0
1708,0.15837500000000002,3,0.0,0.0
1709,0.11475,3,0.0,0.0
1710,0.204375,3,0.0,0.0
1711,0.1898125,3,0.0,0.0
1712,0.146375,3,0.0,0.0
1713,0.079125,3,0.0,0.0
1714,0.106125,3,0.0,0.0
1715,0.1565625,3,0.0,0.0
1716,0.14975,3,0.0,0.0
1717,0.0905625,3,0.0,0.0
1718,0.107375,3,0.0,0.0
1719,0.0676875,3,0.0,0.0
1720,0.099125,3,0.0,0.0
1721,0.1199375,3,0.0,0.0
1722,0.280875,3,0.0,0.0
1723,0.11018750000000001,3,0.0,0.0
1724,0.1325,3,0.0,0.0
1725,0.153875,3,0.0,0.0
1726,0.14350000000000002,3,0.0,0.0
1727,0.081625,3,0.0,0.0
1728,0.1521875,3,0.0,0.0
1729,0.13468750000000002,3,0.0,0.0
1730,0.11950000000000001,3,0.0,0.0
1731,0.2556875,3,0.0,0.0
1732,0.1000625,3,0.0,0.0
1733,0.0888125,3,0.0,0.0
1734,0.0711875,3,0.0,0.0
1735,0.286875,3,0.0,0.0
1736,0.12612500000000001,3,0.0,0.0
1737,0.18381250000000002,3,0.0,0.0
1738,0.1733125,3,0.0,0.0
1739,0.0988125,3,0.0,0.0
1740,0.1090625,3,0.0,0.0
1741,0.23625000000000002,3,0.0,0.0
1742,0.075875,3,0.0,0.0
1743,0.0970625,3,0.0,0.0
1744,0.07275,3,0.0,0.0
1745,0.197125,3,0.0,0.0
1746,0.3091875,3,0.0,0.0
1747,0.09275,3,0.0,0.0
1748,0.280625,3,0.0,0.0
1749,0.1384375,3,0.0,0.0
1750,0.1445625,3,0.0,0.0
1751,0.085125,3,0.0,0.0
1752,0.225375,3,0.0,0.0
1753,0.117125,3,0.0,0.0
1754,0.32756250000000003,3,0.0,0.0
1755,0.371,3,0.0,0.0
1756,0.13175,3,0.0,0.0
1757,0.124625,3,0.0,0.0
1758,0.182375,3,0.0,0.0
1759,0.09531250000000001,3,0.0,0.0
1760,0.10968750000000001,3,0.0,0.0
1761,0.1044375,3,0.0,0.0
1762,0.215125,3,0.0,0.0
1763,0.1086875,3,0.0,0.0
1764,0.10225000000000001,3,0.0,0.0
1765,0.094625,3,0.0,0.0
1766,0.16743750000000002,3,0.0,0.0
1767,0.0754375,3,0.0,0.0
1768,0.27625,3,0.0,0.0
1769,0.1321875,3,0.0,0.0
1770,0.169375,3,0.0,0.0
1771,0.14100000000000001,3,0.0,0.0
1772,0.101,3,0.0,0.0
1773,0.151,3,0.0,0.0
1774,0.0893125,3,0.0,0.0
1775,0.062125,3,0.0,0.0
1776,0.1389375,3,0.0,0.0
1777,0.10075,3,0.0,0.0
1778,0.234,3,0.0,0.0
1779,0.1188125,3,0.0,0.0
1780,0.1911875,3,0.0,0.0
1781,0.1826875,3,0.0,0.0
1782,0.3066875,3,0.0,0.0
1783,0.100625,3,0.0,0.0
1784,0.170875,3,0.0,0.0
1785,0.1751875,3,0.0,0.0
1786,0.11181250000000001,3,0.0,0.0
1787,0.130125,3,0.0,0.0
1788,0.092875,3,0.0,0.0
1789,0.09543750000000001,3,0.0,0.0
1790,0.1790625,3,0.0,0.0
1791,0.1383125,3,0.0,0.0
1792,0.17325000000000002,3,0.0,0.0
1793,0.1056875,3,0.0,0.0
1794,0.1285625,3,0.0,0.0
1795,0.1088125,3,0.0,0.0
1796,0.3408125,3,0.0,0.0
1797,0.2396875,3,0.0,0.0
1798,0.248125,3,0.0,0.0
1799,0.196875,3,0.0,0.0
1800,0.098625,3,0.0,0.0
1801,0.0915,3,0.0,0.0
1802,0.0856875,3,0.0,0.0
1803,0.1583125,3,0.0,0.0
1804,0.108125,3,0.0,0.0
1805,0.09568750000000001,3,0.0,0.0
1806,0.114625,3,0.0,0.0
1807,0.10525,3,0.0,0.0
1808,0.113125,3,0.0,0.0
1809,0.1660625,3,0.0,0.0
1810,0.3188125,3,0.0,0.0
1811,0.2805625,3,0.0,0.0
1812,0.08687500000000001,3,0.0,0.0
1813,0.1355625,3,0.0,0.0
1814,0.14250000000000002,3,0.0,0.0
1815,0.0804375,3,0.0,0.0
1816,0.1779375,3,0.0,0.0
1817,0.1186875,3,0.0,0.0
1818,0.2418125,3,0.0,0.0
1819,0.1085625,3,0.0,0.0
1820,0.10375000000000001,3,0.0,0.0
1821,0.129875,3,0.0,0.0
1822,0.0898125,3,0.0,0.0
1823,0.1233125,3,0.0,0.0
1824,0.1703125,3,0.0,0.0
1825,0.107875,3,0.0,0.0
1826,0.0896875,3,0.0,0.0
1827,0.1075,3,0.0,0.0
1828,0.092375,3,0.0,0.0
1829,0.074125,3,0.0,0.0
1830,0.12562500000000001,3,0.0,0.0
1831,0.151875,3,0.0,0.0
1832,0.480375,3,0.0,0.0
1833,0.105875,3,0.0,0.0
1834,0.4210625,3,0.0,0.0
1835,0.16468750000000001,3,0.0,0.0
1836,0.1453125,3,0.0,0.0
1837,0.11131250000000001,3,0.0,0.0
1838,0.105375,3,0.0,0.0
1839,0.0770625,3,0.0,0.0
1840,0.17475000000000002,3,0.0,0.0
1841,0.138,3,0.0,0.0
1842,0.10425,3,0.0,0.0
1843,0.33918750000000003,3,0.0,0.0
1844,0.1730625,3,0.0,0.0
1845,0.11575,3,0.0,0.0
1846,0.162,3,0.0,0.0
1847,0.1350625,3,0.0,0.0
1848,0.1590625,3,0.0,0.0
1849,0.090375,3,0.0,0.0
1850,0.133,3,0.0,0.0
1851,0.1038125,3,0.0,0.0
1852,0.1694375,3,0.0,0.0
1853,0.0871875,3,0.0,0.0
1854,0.0826875,3,0.0,0.0
1855,0.122875,3,0.0,0.0
1856,0.098375,3,0.0,0.0
1857,0.1365,3,0.0,0.0
1858,0.130625,3,0.0,0.0
1859,0.16425,3,0.0,0.0
1860,0.0993125,3,0.0,0.0
1861,0.114875,3,0.0,0.0
1862,0.0926875,3,0.0,0.0
1863,0.1163125,3,0.0,0.0
1864,0.1405,3,0.0,0.0
1865,0.08637500000000001,3,0.0,0.0
1866,0.18175,3,0.0,0.0
1867,0.134875,3,0.0,0.0
1868,0.28525,3,0.0,0.0
1869,0.186375,3,0.0,0.0
1870,0.113625,2,0.0,0.0
1871,0.094125,2,0.0,0.0
1872,0.19325,2,0.0,0.0
1873,0.2235,2,0.0,0.0
1874,0.32,2,0.0,0.0
1875,0.531125,2,0.0,0.0
1876,0.19868750000000002,2,0.0,0.0
1877,0.1440625,2,0.0,0.0
1878,0.1171875,2,0.0,0.0
1879,0.15225,2,0.0,0.0
1880,0.11850000000000001,2,0.0,0.0
1881,0.23600000000000002,2,0.0,0.0
1882,0.164125,2,0.0,0.0
1883,0.09,2,0.0,0.0
1884,0.5066875,2,0.0,0.0
1885,0.14200000000000002,2,0.0,0.0
1886,0.1133125,2,0.0,0.0
1887,0.17575000000000002,2,0.0,0.0
1888,0.137,2,0.0,0.0
1889,0.166875,2,0.0,0.0
1890,0.14,2,0.0,0.0
1891,0.17400000000000002,2,0.0,0.0
1892,0.16593750000000002,2,0.0,0.0
1893,0.1135,2,0.0,0.0
1894,0.09493750000000001,2,0.0,0.0
1895,0.104875,2,0.0,0.0
1896,0.1635625,2,0.0,0.0
1897,0.306125,2,0.0,0.0
1898,0.4915,2,0.0,0.0
1899,0.160125,2,0.0,0.0
1900,0.382875,2,0.0,0.0
1901,0.1939375,2,0.0,0.0
1902,0.16625,2,0.0,0.0
1903,0.109375,2,0.0,0.0
1904,0.2368125,2,0.0,0.0
1905,0.2749375,2,0.0,0.0
1906,0.155875,2,0.0,0.0
1907,0.327375,2,0.0,0.0
1908,0.201375,2,0.0,0.0
1909,0.271625,2,0.0,0.0
1910,0.3940625,2,0.0,0.0
1911,0.135,2,0.0,0.0
1912,0.201125,2,0.0,0.0
1913,0.114125,2,0.0,0.0
1914,0.232375,2,0.0,0.0
1915,0.1166875,2,0.0,0.0
1916,0.1850625,2,0.0,0.0
1917,0.3161875,2,0.0,0.0
1918,0.1136875,2,0.0,0.0
1919,0.3345625,2,0.0,0.0
1920,0.1149375,2,0.0,0.0
1921,0.1275625,2,0.0,0.0
1922,0.46668750000000003,2,0.0,0.0
1923,0.24925,2,0.0,0.0
1924,0.19137500000000002,2,0.0,0.0
1925,0.1483125,2,0.0,0.0
1926,0.14925,2,0.0,0.0
1927,0.32125,2,0.0,0.0
1928,0.275,2,0.0,0.0
1929,0.143625,2,0.0,0.0
1930,0.2106875,2,0.0,0.0
1931,0.311625,2,0.0,0.0
1932,0.1249375,2,0.0,0.0
1933,0.22287500000000002,2,0.0,0.0
1934,0.16225,2,0.0,0.0
1935,0.203,2,0.0,0.0
1936,0.15375,2,0.0,0.0
1937,0.1265,2,0.0,0.0
1938,0.14775,2,0.0,0.0
1939,0.1788125,2,0.0,0.0
1940,0.116375,2,0.0,0.0
1941,0.149125,2,0.0,0.0
1942,0.227625,2,0.0,0.0
1943,0.13925,2,0.0,0.0
1944,0.4913125,2,0.0,0.0
1945,0.3490625,2,0.0,0.0
1946,0.227125,2,0.0,0.0
1947,0.246375,2,0.0,0.0
1948,0.1914375,2,0.0,0.0
1949,0.14825,2,0.0,0.0
1950,0.445375,2,0.0,0.0
1951,0.26075,2,0.0,0.0
1952,0.19075,2,0.0,0.0
1953,0.138375,2,0.0,0.0
1954,0.34525,2,0.0,0.0
1955,0.45375,2,0.0,0.0
1956,0.2385625,2,0.0,0.0
1957,0.4405625,2,0.0,0.0
1958,0.200875,2,0.0,0.0
1959,0.165875,2,0.0,0.0
1960,0.13343750000000001,2,0.0,0.0
1961,0.4730625,2,0.0,0.0
1962,0.2188125,2,0.0,0.0
1963,0.418125,2,0.0,0.0
1964,0.7325625,2,0.0,0.0
1965,0.1408125,2,0.0,0.0
1966,0.28450000000000003,2,0.0,0.0
1967,0.2895,2,0.0,0.0
1968,0.4235625,2,0.0,0.0
1969,0.641375,2,0.0,0.0
1970,0.19175,2,0.0,0.0
1971,0.34675,2,0.0,0.0
1972,0.1495,2,0.0,0.0
1973,0.18625,2,0.0,0.0
1974,0.523625,2,0.0,0.0
1975,0.10300000000000001,2,0.0,0.0
1976,0.1413125,2,0.0,0.0
1977,0.1268125,2,0.0,0.0
1978,0.11025,2,0.0,0.0
1979,0.12787500000000002,2,0.0,0.0
1980,0.15675,2,0.0,0.0
1981,0.1575625,2,0.0,0.0
1982,0.249125,2,0.0,0.0
1983,0.2194375,2,0.0,0.0
1984,0.4381875,2,0.0,0.0
1985,0.148375,2,0.0,0.0
1986,0.184,2,0.0,0.0
1987,0.2779375,2,0.0,0.0
1988,0.2841875,2,0.0,0.0
1989,0.19793750000000002,2,0.0,0.0
1990,0.1003125,2,0.0,0.0
1991,0.214,2,0.0,0.0
1992,0.3774375,2,0.0,0.0
1993,0.231875,2,0.0,0.0
1994,0.10337500000000001,2,0.0,0.0
1995,0.2025,2,0.0,0.0
1996,0.41175,2,0.0,0.0
1997,0.4700625,2,0.0,0.0
1998,0.1913125,2,0.0,0.0
1999,0.0685625,2,0.0,0.0
2000,0.4709375,2,0.0,0.0
2001,0.86175,2,0.0,0.0
2002,0.1768125,2,0.0,0.0
2003,0.23650000000000002,2,0.0,0.0
2004,0.0929375,2,0.0,0.0
2005,0.504625,2,0.0,0.0
2006,0.5505,2,0.0,0.0
2007,0.1139375,2,0.0,0.0
2008,0.1226875,2,0.0,0.0
2009,0.2508125,2,0.0,0.0
2010,0.1015,2,0.0,0.0
2011,0.6395000000000001,2,0.0,0.0
2012,0.311,2,0.0,0.0
2013,0.178,2,0.0,0.0
2014,0.1683125,2,0.0,0.0
2015,0.1014375,2,0.0,0.0
2016,0.12737500000000002,2,0.0,0.0
2017,0.1191875,2,0.0,0.0
2018,0.1293125,2,0.0,0.0
2019,0.181,2,0.0,0.0
2020,0.12587500000000001,2,0.0,0.0
2021,0.19643750000000001,2,0.0,0.0
2022,0.49393750000000003,2,0.0,0.0
2023,0.1216875,2,0.0,0.0
2024,0.111125,2,0.0,0.0
2025,0.1398125,2,0.0,0.0
2026,0.1266875,2,0.0,0.0
2027,0.0901875,2,0.0,0.0
2028,0.1785625,2,0.0,0.0
2029,0.631125,2,0.0,0.0
2030,0.099625,2,0.0,0.0
2031,0.1795,2,0.0,0.0
2032,0.1066875,2,0.0,0.0
2033,0.1839375,2,0.0,0.0
2034,0.24306250000000001,2,0.0,0.0
2035,0.384625,2,0.0,0.0
2036,0.1936875,2,0.0,0.0
2037,0.1993125,2,0.0,0.0
2038,0.145875,2,0.0,0.0
2039,0.33175,2,0.0,0.0
2040,0.2426875,2,0.0,0.0
2041,0.120375,2,0.0,0.0
2042,0.21,2,0.0,0.0
2043,0.20450000000000002,2,0.0,0.0
2044,0.0963125,2,0.0,0.0
2045,0.11275,2,0.0,0.0
2046,0.2680625,2,0.0,0.0
2047,0.475375,2,0.0,0.0
2048,0.5366875,2,0.0,0.0
2049,0.511125,2,0.0,0.0
2050,0.09925,2,0.0,0.0
2051,0.3869375,2,0.0,0.0
2052,0.19012500000000002,2,0.0,0.0
2053,0.201875,2,0.0,0.0
2054,0.0989375,2,0.0,0.0
2055,0.2966875,2,0.0,0.0
2056,0.3974375,2,0.0,0.0
2057,0.26875,2,0.0,0.0
2058,0.16575,2,0.0,0.0
2059,0.286625,2,0.0,0.0
2060,0.295375,2,0.0,0.0
2061,0.2308125,2,0.0,0.0
2062,0.4993125,2,0.0,0.0
2063,0.1309375,2,0.0,0.0
2064,0.105,2,0.0,0.0
2065,0.205625,2,0.0,0.0
2066,0.172625,2,0.0,0.0
2067,0.3418125,2,0.0,0.0
2068,0.394125,2,0.0,0.0
2069,0.09675,2,0.0,0.0
2070,0.2290625,2,0.0,0.0
2071,0.24406250000000002,2,0.0,0.0
2072,0.602625,2,0.0,0.0
2073,0.7065625,2,0.0,0.0
2074,0.122375,2,0.0,0.0
2075,0.22175,2,0.0,0.0
2076,0.5355625,2,0.0,0.0
2077,0.1640625,2,0.0,0.0
2078,0.1696875,2,0.0,0.0
2079,0.255625,2,0.0,0.0
2080,0.12525,2,0.0,0.0
2081,0.195,2,0.0,0.0
2082,0.2643125,2,0.0,0.0
2083,0.1363125,2,0.0,0.0
2084,0.2344375,2,0.0,0.0
2085,0.1228125,2,0.0,0.0
2086,0.2320625,2,0.0,0.0
2087,0.12075,2,0.0,0.0
2088,0.1636875,2,0.0,0.0
2089,0.314875,2,0.0,0.0
2090,0.0718125,2,0.0,0.0
2091,0.231625,2,0.0,0.0
2092,0.2425,2,0.0,0.0
2093,0.2300625,2,0.0,0.0
2094,0.39375,2,0.0,0.0
2095,0.196,2,0.0,0.0
2096,0.3354375,2,0.0,0.0
2097,0.244875,2,0.0,0.0
2098,0.3804375,2,0.0,0.0
2099,0.1439375,2,0.0,0.0
2100,0.1053125,2,0.0,0.0
2101,0.0913125,2,0.0,0.0
2102,0.297,2,0.0,0.0
2103,0.11737500000000001,2,0.0,0.0
2104,0.1214375,2,0.0,0.0
2105,0.3964375,2,0.0,0.0
2106,0.24725,2,0.0,0.0
2107,0.22325,2,0.0,0.0
2108,0.1030625,2,0.0,0.0
2109,0.1879375,2,0.0,0.0
2110,0.130375,2,0.0,0.0
2111,0.185125,2,0.0,0.0
2112,0.1218125,2,0.0,0.0
2113,0.1283125,2,0.0,0.0
2114,0.42331250000000004,2,0.0,0.0
2115,0.3876875,2,0.0,0.0
2116,0.1196875,2,0.0,0.0
2117,0.273125,2,0.0,0.0
2118,0.20350000000000001,2,0.0,0.0
2119,0.1310625,2,0.0,0.0
2120,0.1105,2,0.0,0.0
2121,0.15475,2,0.0,0.0
2122,0.1325625,2,0.0,0.0
2123,0.2931875,2,0.0,0.0
2124,0.146,2,0.0,0.0
2125,0.09525,2,0.0,0.0
2126,0.2239375,2,0.0,0.0
2127,0.1901875,2,0.0,0.0
2128,0.22575,2,0.0,0.0
2129,0.1941875,2,0.0,0.0
2130,0.227,2,0.0,0.0
2131,0.26675,2,0.0,0.0
2132,0.1645625,2,0.0,0.0
2133,0.10475,2,0.0,0.0
2134,0.094,2,0.0,0.0
2135,0.1564375,2,0.0,0.0
2136,0.210375,2,0.0,0.0
2137,0.668875,2,0.0,0.0
2138,0.5345625,2,0.0,0.0
2139,0.21231250000000002,2,0.0,0.0
2140,0.1255,2,0.0,0.0
2141,0.1534375,2,0.0,0.0
2142,0.2595,2,0.0,0.0
2143,0.2685,2,0.0,0.0
2144,0.27187500000000003,2,0.0,0.0
2145,0.1131875,2,0.0,0.0
2146,0.1213125,2,0.0,0.0
2147,0.108,2,0.0,0.0
2148,0.094875,2,0.0,0.0
2149,0.11875000000000001,2,0.0,0.0
2150,0.09443750000000001,2,0.0,0.0
2151,0.3918125,2,0.0,0.0
2152,0.09425,2,0.0,0.0
2153,0.1608125,2,0.0,0.0
2154,0.139125,2,0.0,0.0
2155,0.25856250000000003,2,0.0,0.0
2156,0.131,2,0.0,0.0
2157,0.184125,2,0.0,0.0
2158,0.2119375,2,0.0,0.0
2159,0.509125,2,0.0,0.0
2160,0.117,2,0.0,0.0
2161,0.26525,2,0.0,0.0
2162,0.135375,2,0.0,0.0
2163,0.101375,2,0.0,0.0
2164,0.208625,2,0.0,0.0
2165,0.195875,2,0.0,0.0
2166,0.1073125,2,0.0,0.0
2167,0.509,2,0.0,0.0
2168,0.1574375,2,0.0,0.0
2169,0.12225,2,0.0,0.0
2170,0.0995,2,0.0,0.0
2171,0.22425,2,0.0,0.0
2172,0.1385,2,0.0,0.0
2173,0.133125,2,0.0,0.0
2174,0.1078125,2,0.0,0.0
2175,0.1120625,2,0.0,0.0
2176,0.1585625,2,0.0,0.0
2177,0.1606875,2,0.0,0.0
2178,0.19062500000000002,2,0.0,0.0
2179,0.3645,2,0.0,0.0
2180,0.08475,2,0.0,0.0
2181,0.148625,2,0.0,0.0
2182,0.4020625,2,0.0,0.0
2183,0.202125,2,0.0,0.0
2184,0.171875,2,0.0,0.0
2185,0.123375,2,0.0,0.0
2186,0.3595,2,0.0,0.0
2187,0.3723125,2,0.0,0.0
2188,0.11775000000000001,2,0.0,0.0
2189,0.2998125,2,0.0,0.0
2190,0.28475,2,0.0,0.0
2191,0.1831875,2,0.0,0.0
2192,0.1145625,2,0.0,0.0
2193,0.19668750000000002,2,0.0,0.0
2194,0.168,2,0.0,0.0
2195,0.1475625,2,0.0,0.0
2196,0.14625,2,0.0,0.0
2197,0.09406250000000001,2,0.0,0.0
2198,0.3055,2,0.0,0.0
2199,0.122,2,0.0,0.0
2200,0.1388125,2,0.0,0.0
2201,0.1835,2,0.0,0.0
2202,0.7564375,2,0.0,0.0
2203,0.3281875,2,0.0,0.0
2204,0.3535625,2,0.0,0.0
2205,0.2224375,2,0.0,0.0
2206,0.20825,2,0.0,0.0
2207,0.1245625,2,0.0,0.0
2208,0.24681250000000002,2,0.0,0.0
2209,0.1631875,2,0.0,0.0
2210,0.498625,2,0.0,0.0
2211,0.1385625,2,0.0,0.0
2212,0.3970625,2,0.0,0.0
2213,0.13075,2,0.0,0.0
2214,0.147125,2,0.0,0.0
2215,0.2386875,2,0.0,0.0
2216,0.16975,2,0.0,0.0
2217,0.27675,2,0.0,0.0
2218,0.1668125,2,0.0,0.0
2219,0.1470625,2,0.0,0.0
2220,0.193,2,0.0,0.0
2221,0.42475,2,0.0,0.0
2222,0.178625,2,0.0,0.0
2223,0.09575,2,0.0,0.0
2224,0.18875,2,0.0,0.0
2225,0.2058125,2,0.0,0.0
2226,0.23675000000000002,2,0.0,0.0
2227,0.2561875,2,0.0,0.0
2228,0.3140625,2,0.0,0.0
2229,0.2009375,2,0.0,0.0
2230,0.1035625,2,0.0,0.0
2231,0.2406875,2,0.0,0.0
2232,0.1531875,2,0.0,0.0
2233,0.09475,2,0.0,0.0
2234,0.0994375,2,0.0,0.0
2235,0.2693125,2,0.0,0.0
2236,0.1528125,2,0.0,0.0
2237,0.150125,2,0.0,0.0
2238,0.1550625,2,0.0,0.0
2239,0.242375,2,0.0,0.0
2240,0.1330625,2,0.0,0.0
2241,0.4074375,2,0.0,0.0
2242,0.306625,2,0.0,0.0
2243,0.8820625,2,0.0,0.0
2244,0.2405625,2,0.0,0.0
2245,0.1019375,2,0.0,0.0
2246,0.3928125,2,0.0,0.0
2247,0.32775,2,0.0,0.0
2248,0.3828125,2,0.0,0.0
2249,0.2043125,2,0.0,0.0
2250,0.3874375,2,0.0,0.0
2251,0.11056250000000001,2,0.0,0.0
2252,0.10400000000000001,2,0.0,0.0
2253,0.1353125,2,0.0,0.0
2254,0.0825625,2,0.0,0.0
2255,0.16518750000000001,2,0.0,0.0
2256,0.123875,2,0.0,0.0
2257,0.1486875,2,0.0,0.0
2258,0.238125,2,0.0,0.0
2259,0.164,2,0.0,0.0
2260,0.479625,2,0.0,0.0
2261,0.1699375,2,0.0,0.0
